17.78133463859558,17.615619897842407,17.654680013656616
11.91950273513794,11.928768157958984,12.029911041259766
17.623658657073975,20.47871971130371,20.495257139205933
20.51709008216858,20.45939588546753,20.49180030822754
15.7587251663208,17.61327624320984,15.779586553573608
20.475358963012695,20.507388591766357,20.46793484687805
20.520354986190796,20.460761785507202,20.437609672546387
17.649429082870483,17.667758464813232,17.67173957824707
20.43405032157898,20.44365406036377,17.621874809265137
20.45489764213562,20.368443965911865,20.427626132965088
14.68474817276001,14.752505540847778,15.689085006713867
17.605266094207764,18.621604204177856,20.438866138458252
20.456306219100952,20.421201705932617,17.6112699508667
15.714324474334717,15.71230959892273,18.512423276901245
14.72817325592041,13.795877695083618,13.744539022445679
20.410332679748535,20.463994026184082,17.61567759513855
20.441144704818726,16.64376926422119,16.64722204208374
20.48572039604187,18.54944682121277,20.43835210800171
15.719964504241943,15.746877670288086,15.676802158355713
20.482073307037354,20.43906021118164,18.616737604141235
