5.863476037979126,5.819106578826904,5.889179468154907
4.395637035369873,4.407944917678833,4.343867540359497
3.8356094360351562,3.803304433822632,3.7819714546203613
4.493508338928223,4.463572978973389,4.4708099365234375
4.985881328582764,4.906777858734131,4.9476158618927
5.3818488121032715,5.440943241119385,5.469744443893433
4.460969686508179,4.398981332778931,4.492116928100586
4.51526665687561,4.606369733810425,4.5594494342803955
4.6747424602508545,4.7374267578125,4.780674934387207
4.364837884902954,4.336885213851929,4.409993886947632
4.1930389404296875,4.171964645385742,4.264081716537476
4.387929677963257,4.401296854019165,4.397685289382935
5.158910274505615,5.059258699417114,5.069157838821411
5.4899256229400635,5.495196104049683,5.604041576385498
4.572180509567261,4.594885349273682,4.62091588973999
4.933668851852417,4.861911773681641,4.938192367553711
4.044196844100952,4.020403146743774,4.033984661102295
3.937666177749634,4.005557060241699,3.994765043258667
5.097978830337524,5.027088403701782,5.081604242324829
3.6661341190338135,3.7182185649871826,3.7387466430664062
