16.922924041748047,12.98652982711792,12.992973804473877
19.429309368133545,19.436694860458374,19.437147617340088
19.63249707221985,19.641854286193848,19.623634338378906
15.720844507217407,15.681164741516113,15.720272302627563
19.558181762695312,19.536911725997925,19.534816026687622
19.296786069869995,19.306745767593384,19.32060742378235
19.435757637023926,16.899527072906494,19.40505361557007
17.769516706466675,17.791741371154785,16.225278615951538
19.468320846557617,18.56823754310608,19.40232276916504
19.54024314880371,19.534940004348755,19.553417444229126
16.93230962753296,19.32183861732483,15.800223112106323
14.87274718284607,18.510884046554565,14.876260042190552
19.490193128585815,19.44574475288391,19.487102270126343
19.560913801193237,19.53334879875183,19.504234313964844
19.54105496406555,18.068630695343018,17.848132133483887
19.356080532073975,19.348535776138306,19.2941472530365
19.522253036499023,19.5170578956604,19.53804302215576
14.944117307662964,14.967548608779907,14.886092185974121
18.972702980041504,18.977587938308716,14.87130618095398
19.49845314025879,19.503231525421143,19.48773431777954
